Speaker_17 (drv_auto Created)	900	2021-05-18 13:43:24	1970-01-01	1
SyncAPI_card_reader_11 (drv_auto Created)	51	2021-06-03 14:30:13	1970-01-01	1
CipherLab_1500_11 (drv_auto Created)	80	2021-06-03 14:30:14	1970-01-01	1
Button_11 (drv_auto Created)	800	2021-06-03 14:30:14	1970-01-01	1
Speaker_11 (drv_auto Created)	900	2021-06-03 14:30:14	1970-01-01	1
SyncAPI_card_reader_04 (drv_auto Created)	51	2021-06-10 15:50:23	1970-01-01	1
CipherLab_1500_04 (drv_auto Created)	80	2021-06-10 15:50:24	1970-01-01	1
Button_04 (drv_auto Created)	800	2021-06-10 15:50:24	1970-01-01	1
Speaker_04 (drv_auto Created)	900	2021-06-10 15:50:24	1970-01-01	1
SyncAPI_card_reader_19 (drv_auto Created)	51	2021-06-12 08:21:51	1970-01-01	1
CipherLab_1500_19 (drv_auto Created)	80	2021-06-12 08:21:52	1970-01-01	1
Button_19 (drv_auto Created)	800	2021-06-12 08:21:54	1970-01-01	1
Speaker_19 (drv_auto Created)	900	2021-06-12 08:21:54	1970-01-01	1
SyncAPI_card_reader_01 (drv_)	51	2014-06-04 16:04:04	1970-01-01	1
CipherLab_1500_01 (drv_)	80	2014-06-04 16:04:22	1970-01-01	1
Speaker_01 (drv_)	900	2014-06-04 16:04:32	1970-01-01	1
Button_01 (drv_)	800	2014-06-04 16:04:40	1970-01-01	1
IP_Phone01 (drv_)	1300	2014-06-04 16:04:54	1970-01-01	1
SyncAPI_card_reader_02 (drv_)	51	2014-06-04 17:04:02	1970-01-01	1
CipherLab_1500_02 (drv_)	80	2014-06-04 17:05:03	1970-01-01	1
Speaker_02 (drv_)	900	2014-06-04 17:05:46	1970-01-01	1
Button_02 (drv_)	800	2014-06-04 17:05:54	1970-01-01	1
IP_Phone02 (drv_)	1300	2014-06-04 17:06:08	1970-01-01	1
SyncAPI_card_reader_03 (drv_)	51	2014-06-04 17:10:43	1970-01-01	1
CipherLab_1500_03 (drv_)	80	2014-06-04 17:10:51	1970-01-01	1
Speaker_03 (drv_)	900	2014-06-04 17:10:58	1970-01-01	1
Button_03 (drv_)	800	2014-06-04 17:11:05	1970-01-01	1
IP_Phone03 (drv_)	1300	2014-06-04 17:11:19	1970-01-01	1
SyncAPI_card_reader_04 (drv_)	51	2014-06-04 17:15:37	1970-01-01	1
CipherLab_1500_04 (drv_)	80	2014-06-04 17:15:44	1970-01-01	1
Speaker_04 (drv_)	900	2014-06-04 17:15:52	1970-01-01	1
Button_04 (drv_)	800	2014-06-04 17:15:59	1970-01-01	1
IP_Phone04 (drv_)	1300	2014-06-04 17:16:13	1970-01-01	1
SyncAPI_card_reader_05 (drv_)	51	2014-06-04 17:20:23	1970-01-01	1
CipherLab_1500_05 (drv_)	80	2014-06-04 17:20:29	1970-01-01	1
Speaker_05 (drv_)	900	2014-06-04 17:20:35	1970-01-01	1
Button_05 (drv_)	800	2014-06-04 17:20:42	1970-01-01	1
IP_Phone05 (drv_)	1300	2014-06-04 17:21:01	1970-01-01	1
SyncAPI_card_reader_06 (drv_)	51	2014-06-04 17:25:06	1970-01-01	1
CipherLab_1500_06 (drv_)	80	2014-06-04 17:25:11	1970-01-01	1
Speaker06 (drv_)	900	2014-06-04 17:25:16	1970-01-01	1
Button_06 (drv_)	800	2014-06-04 17:25:22	1970-01-01	1
IP_Phone06 (drv_)	1300	2014-06-04 17:25:35	1970-01-01	1
SyncAPI_card_reader_07 (drv_)	51	2014-06-04 17:29:22	1970-01-01	1
CipherLab_1500_07 (drv_)	80	2014-06-04 17:29:30	1970-01-01	1
Speaker_07 (drv_)	900	2014-06-04 17:29:40	1970-01-01	1
Button_07 (drv_)	800	2014-06-04 17:29:52	1970-01-01	1
IP_Phone07 (drv_)	1300	2014-06-04 17:30:05	1970-01-01	1
SyncAPI_card_reader_08 (drv_)	51	2014-06-04 17:36:09	1970-01-01	1
CipherLab_1500_08 (drv_)	80	2014-06-04 17:36:15	1970-01-01	1
Speaker_08 (drv_)	900	2014-06-04 17:36:23	1970-01-01	1
Button_08 (drv_)	800	2014-06-04 17:36:36	1970-01-01	1
IP_Phone08 (drv_)	1300	2014-06-04 17:36:48	1970-01-01	1
SyncAPI_card_reader_09 (drv_)	51	2014-06-04 17:40:52	1970-01-01	1
CipherLab_1500_09 (drv_)	80	2014-06-04 17:40:59	1970-01-01	1
Speaker_09 (drv_)	900	2014-06-04 17:41:33	1970-01-01	1
Button_09 (drv_)	800	2014-06-04 17:41:38	1970-01-01	1
IP_Phone09 (drv_)	1300	2014-06-04 17:41:51	1970-01-01	1
SyncAPI_card_reader_10 (drv_)	51	2014-06-04 17:45:55	1970-01-01	1
CipherLab_1500_10 (drv_)	80	2014-06-04 17:46:00	1970-01-01	1
Speaker_10 (drv_)	900	2014-06-04 17:46:06	1970-01-01	1
Button_10 (drv_)	800	2014-06-04 17:46:12	1970-01-01	1
IP_Phone10 (drv_)	1300	2014-06-04 17:46:24	1970-01-01	1
SyncAPI_card_reader_11 (drv_)	51	2014-06-04 17:50:10	1970-01-01	1
CipherLab_1500_11 (drv_)	80	2014-06-04 17:50:17	1970-01-01	1
Speaker_11 (drv_)	900	2014-06-04 17:50:25	1970-01-01	1
Button_11 (drv_)	800	2014-06-04 17:50:29	1970-01-01	1
IP_Phone11 (drv_)	1300	2014-06-04 17:50:42	1970-01-01	1
Temperature11 (drv_)	500	2014-06-04 17:50:50	1970-01-01	1
SyncAPI_card_reader_12 (drv_)	51	2014-06-04 17:58:35	1970-01-01	1
CipherLab_1500_12 (drv_)	80	2014-06-04 17:58:40	1970-01-01	1
Speaker_12 (drv_)	900	2014-06-04 17:58:47	1970-01-01	1
Button_12 (drv_)	800	2014-06-04 17:58:53	1970-01-01	1
IP_Phone12 (drv_)	1300	2014-06-04 17:59:05	1970-01-01	1
SyncAPI_card_reader_13 (drv_)	51	2014-06-04 18:01:51	1970-01-01	1
CipherLab_1500_13 (drv_)	80	2014-06-04 18:01:57	1970-01-01	1
Speaker_13 (drv_)	900	2014-06-04 18:02:03	1970-01-01	1
Button_13 (drv_)	800	2014-06-04 18:02:09	1970-01-01	1
IP_Phone13 (drv_)	1300	2014-06-04 18:02:26	1970-01-01	1
SyncAPI_card_reader_14 (drv_)	51	2014-06-04 18:08:01	1970-01-01	1
CipherLab_1500_14 (drv_)	80	2014-06-04 18:08:07	1970-01-01	1
Speaker_14 (drv_)	900	2014-06-04 18:08:13	1970-01-01	1
Button_14 (drv_)	800	2014-06-04 18:08:19	1970-01-01	1
IP_Phone14 (drv_)	1300	2014-06-04 18:08:31	1970-01-01	1
SyncAPI_card_reader_15 (drv_)	51	2014-06-04 18:15:55	1970-01-01	1
CipherLab_1500_15 (drv_)	80	2014-06-04 18:16:02	1970-01-01	1
Speaker_15 (drv_)	900	2014-06-04 18:16:08	1970-01-01	1
Button_15 (drv_)	800	2014-06-04 18:16:13	1970-01-01	1
IP_Phone15 (drv_)	1300	2014-06-04 18:16:25	1970-01-01	1
SyncAPI_card_reader_16 (drv_)	51	2014-06-04 18:20:51	1970-01-01	1
CipherLab_1500_16 (drv_)	80	2014-06-04 18:20:56	1970-01-01	1
Speaker_16 (drv_)	900	2014-06-04 18:21:02	1970-01-01	1
Button_16 (drv_)	800	2014-06-04 18:21:07	1970-01-01	1
IP_Phone16 (drv_)	1300	2014-06-04 18:21:19	1970-01-01	1
SyncAPI_card_reader_17 (drv_)	51	2014-06-04 18:27:07	1970-01-01	1
CipherLab_1500_17 (drv_)	80	2014-06-04 18:27:14	1970-01-01	1
Speaker_17 (drv_)	900	2014-06-04 18:27:21	1970-01-01	1
Button_17 (drv_)	800	2014-06-04 18:27:28	1970-01-01	1
IP_Phone17 (drv_)	1300	2014-06-04 18:27:40	1970-01-01	1
SyncAPI_card_reader_18 (drv_)	51	2014-06-04 18:34:20	1970-01-01	1
CipherLab_1500_18 (drv_)	80	2014-06-04 18:34:27	1970-01-01	1
Speaker_18 (drv_)	900	2014-06-04 18:34:35	1970-01-01	1
Button_18 (drv_)	800	2014-06-04 18:34:41	1970-01-01	1
IP_Phone18 (drv_)	1300	2014-06-04 18:35:00	1970-01-01	1
Temperature18 (drv_)	500	2014-06-04 18:35:07	1970-01-01	1
SyncAPI_card_reader_19 (drv_)	51	2014-06-04 18:40:08	1970-01-01	1
CipherLab_1500_19 (drv_)	80	2014-06-04 18:40:14	1970-01-01	1
Speaker_19 (drv_)	900	2014-06-04 18:40:20	1970-01-01	1
Button_19 (drv_)	800	2014-06-04 18:40:26	1970-01-01	1
IP_Phone19 (drv_)	1300	2014-06-04 18:40:39	1970-01-01	1
Temperature19 (drv_)	500	2014-06-04 18:40:44	1970-01-01	1
SyncAPI_card_reader_20 (drv_)	51	2014-06-05 09:23:01	1970-01-01	1
CipherLab_1500_20 (drv_)	80	2014-06-05 09:23:07	1970-01-01	1
Speaker_20 (drv_)	900	2014-06-05 09:23:14	1970-01-01	1
Button_20 (drv_)	800	2014-06-05 09:23:20	1970-01-01	1
IP_Phone20 (drv_)	1300	2014-06-05 09:23:32	1970-01-01	1
SyncAPI_card_reader_21 (drv_)	51	2014-06-05 09:26:31	1970-01-01	1
CipherLab_1500_21 (drv_)	80	2014-06-05 09:26:41	1970-01-01	1
Speaker_21 (drv_)	900	2014-06-05 09:26:48	1970-01-01	1
Button_21 (drv_)	800	2014-06-05 09:26:55	1970-01-01	1
IP_Phone21 (drv_)	1300	2014-06-05 09:27:06	1970-01-01	1
SyncAPI_card_reader_22 (drv_)	51	2014-06-05 09:30:08	1970-01-01	1
CipherLab_1500_22 (drv_)	80	2014-06-05 09:30:14	1970-01-01	1
Speaker_22 (drv_)	900	2014-06-05 09:30:20	1970-01-01	1
Button_22 (drv_)	800	2014-06-05 09:30:26	1970-01-01	1
IP_Phone22 (drv_)	1300	2014-06-05 09:30:39	1970-01-01	1
SyncAPI_card_reader_23 (drv_)	51	2014-06-05 09:33:02	1970-01-01	1
CipherLab_1500_23 (drv_)	80	2014-06-05 09:33:09	1970-01-01	1
Speaker_23 (drv_)	900	2014-06-05 09:33:16	1970-01-01	1
Button_23 (drv_)	800	2014-06-05 09:33:21	1970-01-01	1
IP_Phone23 (drv_)	1300	2014-06-05 09:33:34	1970-01-01	1
SyncAPI_card_reader_24 (drv_)	51	2014-06-05 09:39:02	1970-01-01	1
CipherLab_1500_24 (drv_)	80	2014-06-05 09:39:08	1970-01-01	1
Speaker_24 (drv_)	900	2014-06-05 09:39:16	1970-01-01	1
Button_24 (drv_)	800	2014-06-05 09:39:24	1970-01-01	1
IP_Phone24 (drv_)	1300	2014-06-05 09:39:36	1970-01-01	1
PluralReader_25 (drv_)	51	2014-06-05 09:48:41	1970-01-01	1
CipherLab1500_25 (drv_)	80	2014-06-05 09:48:49	1970-01-01	1
Speaker_25 (drv_)	900	2014-06-05 09:48:57	1970-01-01	1
USB Button25 (drv_)	800	2014-06-05 09:49:03	1970-01-01	1
IP_Phone25 (drv_)	1300	2014-06-05 09:49:15	1970-01-01	1
SyncAPI_card_reader_26 (drv_)	51	2014-06-05 09:52:09	1970-01-01	1
CipherLab_1500_26 (drv_)	80	2014-06-05 09:52:15	1970-01-01	1
Speaker_26 (drv_)	900	2014-06-05 09:52:21	1970-01-01	1
Button_26 (drv_)	800	2014-06-05 09:52:29	1970-01-01	1
IP_Phone26 (drv_)	1300	2014-06-05 09:52:43	1970-01-01	1
SyncAPI_card_reader_27 (drv_)	51	2014-06-05 09:55:30	1970-01-01	1
CipherLab_1500_27 (drv_)	80	2014-06-05 09:55:35	1970-01-01	1
Speaker_27 (drv_)	900	2014-06-05 09:55:41	1970-01-01	1
Button_27 (drv_)	800	2014-06-05 09:55:48	1970-01-01	1
IP_Phone27 (drv_)	1300	2014-06-05 09:56:02	1970-01-01	1
SyncAPI_card_reader_28 (drv_)	51	2014-06-05 09:57:43	1970-01-01	1
CipherLab_1500_28 (drv_)	80	2014-06-05 09:58:27	1970-01-01	1
Speaker_28 (drv_)	900	2014-06-05 09:58:33	1970-01-01	1
Button_28 (drv_)	800	2014-06-05 09:58:39	1970-01-01	1
IP_Phone28 (drv_)	1300	2014-06-05 09:58:53	1970-01-01	1
SyncAPI_card_reader_29 (drv_)	51	2014-06-05 10:06:15	1970-01-01	1
CipherLab_1500_29 (drv_)	80	2014-06-05 10:06:23	1970-01-01	1
Speaker_29 (drv_)	900	2014-06-05 10:06:59	1970-01-01	1
Button_29 (drv_)	800	2014-06-05 10:07:05	1970-01-01	1
IP_Phone29 (drv_)	1300	2014-06-05 10:07:19	1970-01-01	1
SyncAPI_card_reader_30 (drv_)	51	2014-06-05 10:10:59	1970-01-01	1
CipherLab_1500_30 (drv_)	80	2014-06-05 10:11:04	1970-01-01	1
Speaker_30 (drv_)	900	2014-06-05 10:11:09	1970-01-01	1
Button_30 (drv_)	800	2014-06-05 10:11:14	1970-01-01	1
IP_Phone30 (drv_)	1300	2014-06-05 10:11:25	1970-01-01	1
SyncAPI_card_reader_31 (drv_)	51	2014-06-05 10:14:01	1970-01-01	1
CipherLab_1500_31 (drv_)	80	2014-06-05 10:14:08	1970-01-01	1
Speaker_31 (drv_)	900	2014-06-05 10:14:13	1970-01-01	1
Button_31 (drv_)	800	2014-06-05 10:14:20	1970-01-01	1
IP_Phone31 (drv_)	1300	2014-06-05 10:14:35	1970-01-01	1
SyncAPI_card_reader_32 (drv_)	51	2014-06-05 10:19:18	1970-01-01	1
CipherLab_1500_32 (drv_)	80	2014-06-05 10:19:25	1970-01-01	1
Speaker_32 (drv_)	900	2014-06-05 10:19:30	1970-01-01	1
Button_32 (drv_)	800	2014-06-05 10:19:36	1970-01-01	1
IP_Phone32 (drv_)	1300	2014-06-05 10:19:48	1970-01-01	1
SyncAPI_card_reader_33 (drv_)	51	2014-06-05 10:26:13	1970-01-01	1
CipherLab_1500_33 (drv_)	80	2014-06-05 10:26:19	1970-01-01	1
Speaker_33 (drv_)	900	2014-06-05 10:26:37	1970-01-01	1
Button_33 (drv_)	800	2014-06-05 10:26:43	1970-01-01	1
IP_Phone33 (drv_)	1300	2014-06-05 10:26:55	1970-01-01	1
SyncAPI_card_reader_34 (drv_)	51	2014-06-05 10:30:15	1970-01-01	1
CipherLab_1500_34 (drv_)	80	2014-06-05 10:30:22	1970-01-01	1
Speaker_34 (drv_)	900	2014-06-05 10:30:27	1970-01-01	1
Button_34 (drv_)	800	2014-06-05 10:30:34	1970-01-01	1
IP_Phone34 (drv_)	1300	2014-06-05 10:30:47	1970-01-01	1
SyncAPI_card_reader_35 (drv_)	51	2014-06-05 10:34:18	1970-01-01	1
CipherLab_1500_35 (drv_)	80	2014-06-05 10:34:23	1970-01-01	1
Speaker_35 (drv_)	900	2014-06-05 10:34:29	1970-01-01	1
Button_35 (drv_)	800	2014-06-05 10:34:36	1970-01-01	1
IP_Phone35 (drv_)	1300	2014-06-05 10:34:48	1970-01-01	1
TemperatureP01 (drv_)	500	2014-06-05 10:34:55	1970-01-01	1
SyncAPI_card_reader_36 (drv_)	51	2014-06-05 10:38:25	1970-01-01	1
CipherLab_1500_36 (drv_)	80	2014-06-05 10:38:32	1970-01-01	1
Speaker_36 (drv_)	900	2014-06-05 10:38:37	1970-01-01	1
Button_36 (drv_)	800	2014-06-05 10:38:43	1970-01-01	1
IP_Phone36 (drv_)	1300	2014-06-05 10:38:58	1970-01-01	1
PluralReader37 (drv_)	51	2014-06-05 10:48:58	1970-01-01	1
CipherLab37 (drv_)	80	2014-06-05 10:49:06	1970-01-01	1
Speaker37 (drv_)	900	2014-06-05 10:49:12	1970-01-01	1
USB Button37 (drv_)	800	2014-06-05 10:49:18	1970-01-01	1
IP_Phone37 (drv_)	1300	2014-06-05 10:49:32	1970-01-01	1
Temperature37 (drv_)	500	2014-06-05 10:49:42	1970-01-01	1
SyncAPI_card_reader_38 (drv_)	51	2014-06-05 10:57:07	1970-01-01	1
CipherLab_1500_38 (drv_)	80	2014-06-05 10:57:14	1970-01-01	1
Speaker_38 (drv_)	900	2014-06-05 10:57:18	1970-01-01	1
Button_38 (drv_)	800	2014-06-05 10:57:24	1970-01-01	1
IP_Phone38 (drv_)	1300	2014-06-05 10:57:37	1970-01-01	1
PluralReader24 (drv_)	51	2014-06-05 11:02:29	1970-01-01	1
CipherLab39 (drv_)	80	2014-06-05 11:02:34	1970-01-01	1
Speaker24 (drv_)	900	2014-06-05 11:02:39	1970-01-01	1
USB Button24 (drv_)	800	2014-06-05 11:02:44	1970-01-01	1
IP_Phone39 (drv_)	1300	2014-06-05 11:02:58	1970-01-01	1
PluralReader40 (drv_)	51	2014-06-05 11:05:29	1970-01-01	1
CipherLab40 (drv_)	80	2014-06-05 11:05:34	1970-01-01	1
Speaker40 (drv_)	900	2014-06-05 11:05:39	1970-01-01	1
USB Button40 (drv_)	800	2014-06-05 11:05:44	1970-01-01	1
IP_Phone40 (drv_)	1300	2014-06-05 11:06:06	1970-01-01	1
PluralReader41 (drv_)	51	2014-06-09 14:52:57	1970-01-01	1
CipherLab41 (drv_)	80	2014-06-09 14:53:09	1970-01-01	1
Speaker41 (drv_)	900	2014-06-09 14:53:17	1970-01-01	1
USB Button41 (drv_)	800	2014-06-09 14:53:24	1970-01-01	1
IP_Phone41 (drv_)	1300	2014-06-09 14:53:39	1970-01-01	1
PluralReader42 (drv_)	51	2014-06-09 14:59:53	1970-01-01	1
CipherLab42 (drv_)	80	2014-06-09 15:00:01	1970-01-01	1
Speaker42 (drv_)	900	2014-06-09 15:00:10	1970-01-01	1
USB Button42 (drv_)	800	2014-06-09 15:00:17	1970-01-01	1
IP_Phone42 (drv_)	1300	2014-06-09 15:00:22	1970-01-01	1
PluralReader43 (drv_)	51	2014-06-09 15:06:38	1970-01-01	1
CipherLab43 (drv_)	80	2014-06-09 15:06:47	1970-01-01	1
Speaker43 (drv_)	900	2014-06-09 15:06:54	1970-01-01	1
USB Button43 (drv_)	800	2014-06-09 15:07:01	1970-01-01	1
IP_Phone43 (drv_)	1300	2014-06-09 15:07:07	1970-01-01	1
PluralReader44 (drv_)	51	2014-06-09 15:11:00	1970-01-01	1
CipherLab44 (drv_)	80	2014-06-09 15:11:10	1970-01-01	1
Speaker44 (drv_)	900	2014-06-09 15:11:17	1970-01-01	1
USB Button44 (drv_)	800	2014-06-09 15:11:24	1970-01-01	1
IP_Phone44 (drv_)	1300	2014-06-09 15:11:30	1970-01-01	1
PluralReader45 (drv_)	51	2014-06-09 15:18:01	1970-01-01	1
CipherLab45 (drv_)	80	2014-06-09 15:18:07	1970-01-01	1
Speaker45 (drv_)	900	2014-06-09 15:18:13	1970-01-01	1
USB Button45 (drv_)	800	2014-06-09 15:18:22	1970-01-01	1
IP_Phone45 (drv_)	1300	2014-06-09 15:18:27	1970-01-01	1
PluralReaderС06 (drv_)	51	2014-06-09 15:24:58	1970-01-01	1
CipherLab46 (drv_)	80	2014-06-09 15:25:05	1970-01-01	1
Speaker46 (drv_)	900	2014-06-09 15:25:12	1970-01-01	1
USB Button46 (drv_)	800	2014-06-09 15:25:20	1970-01-01	1
IP_Phone46 (drv_)	1300	2014-06-09 15:25:25	1970-01-01	1
PluralReader47 (drv_)	51	2014-06-09 15:30:52	1970-01-01	1
CipherLab47 (drv_)	80	2014-06-09 15:30:58	1970-01-01	1
Speaker47 (drv_)	900	2014-06-09 15:31:04	1970-01-01	1
USB Button47 (drv_)	800	2014-06-09 15:31:12	1970-01-01	1
IP_Phone47 (drv_)	1300	2014-06-09 15:31:17	1970-01-01	1
PluralReader48 (drv_)	51	2014-06-09 15:38:38	1970-01-01	1
CipherLab48 (drv_)	80	2014-06-09 15:38:44	1970-01-01	1
Speaker48 (drv_)	900	2014-06-09 15:38:50	1970-01-01	1
USB Button48 (drv_)	800	2014-06-09 15:38:56	1970-01-01	1
IP_Phone48 (drv_)	1300	2014-06-09 15:39:01	1970-01-01	1
PluralReader49 (drv_)	51	2014-06-09 15:43:27	1970-01-01	1
CipherLab49 (drv_)	80	2014-06-09 15:43:34	1970-01-01	1
Speaker49 (drv_)	900	2014-06-09 15:43:41	1970-01-01	1
USB Button49 (drv_)	800	2014-06-09 15:43:52	1970-01-01	1
IP_Phone49 (drv_)	1300	2014-06-09 15:43:59	1970-01-01	1
PluralReader50 (drv_)	51	2014-06-09 15:47:12	1970-01-01	1
CipherLab50 (drv_)	80	2014-06-09 15:47:19	1970-01-01	1
Speaker50 (drv_)	900	2014-06-09 15:47:25	1970-01-01	1
USB Button50 (drv_)	800	2014-06-09 15:47:31	1970-01-01	1
IP_Phone50 (drv_)	1300	2014-06-09 15:47:35	1970-01-01	1
PluralReader51 (drv_)	51	2014-06-09 15:51:09	1970-01-01	1
CipherLab51 (drv_)	80	2014-06-09 15:51:17	1970-01-01	1
Speaker51 (drv_)	900	2014-06-09 15:51:23	1970-01-01	1
USB Button51 (drv_)	800	2014-06-09 15:51:29	1970-01-01	1
IP_Phone51 (drv_)	1300	2014-06-09 15:51:34	1970-01-01	1
PluralReader52 (drv_)	51	2014-06-09 15:54:44	1970-01-01	1
CipherLab52 (drv_)	80	2014-06-09 15:54:51	1970-01-01	1
Speaker52 (drv_)	900	2014-06-09 15:54:58	1970-01-01	1
USB Button52 (drv_)	800	2014-06-09 15:55:06	1970-01-01	1
IP_Phone52 (drv_)	1300	2014-06-09 15:55:16	1970-01-01	1
PluralReader61 (drv_)	51	2014-06-09 16:03:28	1970-01-01	1
CipherLab61 (drv_)	80	2014-06-09 16:03:35	1970-01-01	1
Speaker61 (drv_)	900	2014-06-09 16:03:43	1970-01-01	1
USB Button61 (drv_)	800	2014-06-09 16:03:48	1970-01-01	1
IP_Phone61 (drv_)	1300	2014-06-09 16:03:53	1970-01-01	1
PluralReader62 (drv_)	51	2014-06-09 16:09:29	1970-01-01	1
CipherLab62 (drv_)	80	2014-06-09 16:09:36	1970-01-01	1
Speaker62 (drv_)	900	2014-06-09 16:09:44	1970-01-01	1
USB Button62 (drv_)	800	2014-06-09 16:09:51	1970-01-01	1
IP_Phone62 (drv_)	1300	2014-06-09 16:09:56	1970-01-01	1
PluralReader63 (drv_)	51	2014-06-09 16:36:23	1970-01-01	1
CipherLab63 (drv_)	80	2014-06-09 16:36:29	1970-01-01	1
Speaker63 (drv_)	900	2014-06-09 16:36:36	1970-01-01	1
USB Button63 (drv_)	800	2014-06-09 16:36:42	1970-01-01	1
IP_Phone63 (drv_)	1300	2014-06-09 16:36:48	1970-01-01	1
PluralReader64 (drv_)	51	2014-06-09 16:40:10	1970-01-01	1
CipherLab64 (drv_)	80	2014-06-09 16:40:17	1970-01-01	1
Speaker64 (drv_)	900	2014-06-09 16:40:23	1970-01-01	1
USB Button64 (drv_)	800	2014-06-09 16:40:29	1970-01-01	1
IP_Phone64 (drv_)	1300	2014-06-09 16:40:34	1970-01-01	1
PluralReader67 (drv_)	51	2014-06-09 16:42:56	1970-01-01	1
CipherLab67 (drv_)	80	2014-06-09 16:43:02	1970-01-01	1
Speaker67 (drv_)	900	2014-06-09 16:43:09	1970-01-01	1
USB Button67 (drv_)	800	2014-06-09 16:43:14	1970-01-01	1
IP_Phone67 (drv_)	1300	2014-06-09 16:43:19	1970-01-01	1
PluralReader68 (drv_)	51	2014-06-09 16:48:54	1970-01-01	1
CipherLab68 (drv_)	80	2014-06-09 16:49:00	1970-01-01	1
Speaker68 (drv_)	900	2014-06-09 16:49:06	1970-01-01	1
USB Button68 (drv_)	800	2014-06-09 16:49:12	1970-01-01	1
IP_Phone68 (drv_)	1300	2014-06-09 16:49:17	1970-01-01	1
PluralReader69 (drv_)	51	2014-06-09 16:51:34	1970-01-01	1
CipherLab69 (drv_)	80	2014-06-09 16:51:42	1970-01-01	1
Speaker69 (drv_)	900	2014-06-09 16:51:48	1970-01-01	1
USB Button69 (drv_)	800	2014-06-09 16:51:54	1970-01-01	1
IP_Phone69 (drv_)	1300	2014-06-09 16:52:00	1970-01-01	1
PluralReader (drv_)	51	2014-06-10 13:15:26	1970-01-01	1
Soehnle-773x_783x(Personal Scales) (drv_)	90	2014-06-10 13:28:50	1970-01-01	1
AND_TM2655 (drv_)	300	2014-06-10 13:34:03	1970-01-01	1
PluralReader (drv_)	51	2014-06-10 14:27:46	1970-01-01	1
AND_TM2655 (drv_)	300	2014-06-10 14:27:50	1970-01-01	1
Massa-K VEM-150 (drv_)	90	2014-06-10 14:27:53	1970-01-01	1
PluralReader53 (drv_)	51	2014-06-10 18:57:41	1970-01-01	1
CipherLab53 (drv_)	80	2014-06-10 18:57:47	1970-01-01	1
Speaker53 (drv_)	900	2014-06-10 18:57:53	1970-01-01	1
USB Button53 (drv_)	800	2014-06-10 18:58:00	1970-01-01	1
IP_Phone53 (drv_)	1300	2014-06-10 18:58:04	1970-01-01	1
PluralReader54 (drv_)	51	2014-06-10 19:03:55	1970-01-01	1
CipherLab54 (drv_)	80	2014-06-10 19:04:01	1970-01-01	1
Speaker54 (drv_)	900	2014-06-10 19:04:06	1970-01-01	1
USB Button54 (drv_)	800	2014-06-10 19:04:12	1970-01-01	1
IP_Phone54 (drv_)	1300	2014-06-10 19:04:18	1970-01-01	1
PluralReader55 (drv_)	51	2014-06-10 19:08:52	1970-01-01	1
CipherLab55 (drv_)	80	2014-06-10 19:08:58	1970-01-01	1
Speaker55 (drv_)	900	2014-06-10 19:09:04	1970-01-01	1
USB Button55 (drv_)	800	2014-06-10 19:09:11	1970-01-01	1
IP_Phone55 (drv_)	1300	2014-06-10 19:09:18	1970-01-01	1
PluralReader56 (drv_)	51	2014-06-10 19:14:17	1970-01-01	1
CipherLab56 (drv_)	80	2014-06-10 19:14:24	1970-01-01	1
Speaker56 (drv_)	900	2014-06-10 19:16:00	1970-01-01	1
USB Button56 (drv_)	800	2014-06-10 19:16:06	1970-01-01	1
IP_Phone56 (drv_)	1300	2014-06-10 19:16:11	1970-01-01	1
PluralReader57 (drv_)	51	2014-06-10 21:12:00	1970-01-01	1
CipherLab57 (drv_)	80	2014-06-10 21:12:06	1970-01-01	1
Speaker57 (drv_)	900	2014-06-10 21:12:12	1970-01-01	1
USB Button57 (drv_)	800	2014-06-10 21:12:18	1970-01-01	1
IP_Phone57 (drv_)	1300	2014-06-10 21:12:23	1970-01-01	1
PluralReader58 (drv_)	51	2014-06-10 21:20:37	1970-01-01	1
CipherLab58 (drv_)	80	2014-06-10 21:20:42	1970-01-01	1
Speaker58 (drv_)	900	2014-06-10 21:20:48	1970-01-01	1
USB Button58 (drv_)	800	2014-06-10 21:20:54	1970-01-01	1
IP_Phone58 (drv_)	1300	2014-06-10 21:21:01	1970-01-01	1
PluralReader59 (drv_)	51	2014-06-10 21:26:05	1970-01-01	1
CipherLab59 (drv_)	80	2014-06-10 21:26:10	1970-01-01	1
Speaker59 (drv_)	900	2014-06-10 21:26:15	1970-01-01	1
USB Button59 (drv_)	800	2014-06-10 21:26:21	1970-01-01	1
IP_Phone59 (drv_)	1300	2014-06-10 21:26:27	1970-01-01	1
Innova14 (drv_)	7	2014-06-12 12:31:35	1970-01-01	1
Artis1 (drv_)	26	2014-06-12 12:31:55	1970-01-01	1
Artis16 (drv_)	26	2014-06-12 12:32:00	1970-01-01	1
Artis03 (drv_)	26	2014-06-12 12:32:04	1970-01-01	1
Artis04 (drv_)	26	2014-06-12 12:32:10	1970-01-01	1
Artis05 (drv_)	26	2014-06-12 12:32:35	1970-01-01	1
Artis06 (drv_)	26	2014-06-12 12:32:45	1970-01-01	1
Artis07 (drv_)	26	2014-06-12 12:32:52	1970-01-01	1
Artis08 (drv_)	26	2014-06-12 12:33:00	1970-01-01	1
Artis09 (drv_)	26	2014-06-12 12:33:11	1970-01-01	1
Artis10 (drv_)	26	2014-06-12 12:33:21	1970-01-01	1
